customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
customer_4367,Male,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,67.95895045851127,0.0,Yes
customer_4368,Female,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,118.25700704786422,2327.215978274049,Yes
customer_4369,Female,0,No,No,44,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),63.3972936542281,2801.709368687162,Yes
customer_4370,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),114.43139734118502,7750.916938704596,Yes
customer_4371,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,116.88426472041145,6079.3753369083215,No
customer_4372,Female,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),83.21143431441487,5076.675847978984,No
customer_4373,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,48.409805511782025,989.6826438398082,No
customer_4374,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,37.89477285408692,2756.0190565126723,Yes
customer_4375,Male,1,Yes,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.13559002079003,1568.014098380417,Yes
customer_4376,Male,0,Yes,Yes,66,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.798395911035186,1851.4781269347511,Yes
customer_4377,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.10657081161149,1717.629046095233,No
customer_4378,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.3510506911161,2005.641453936991,No
customer_4379,Male,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),62.36850767287157,3328.9046279605677,No
customer_4380,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),33.369924326056704,2232.598069837023,No
customer_4381,Male,0,No,No,44,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,99.20505051900365,4347.82475596479,No
customer_4382,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,72.63320302795937,4074.2937064472158,No
customer_4383,Female,0,No,No,37,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.42279868569228,1521.1069552434212,Yes
customer_4384,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,19.826897307271995,660.7073825419158,No
customer_4385,Male,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),72.94141675335385,3284.46884167015,No
customer_4386,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.35635863794872,6806.310610364008,No
customer_4387,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),54.82455338164526,284.1859709260141,No
customer_4388,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.68240928647366,389.4692107030264,Yes
customer_4389,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),98.21605378512459,1143.3994193974472,Yes
customer_4390,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),65.456494271577,2777.1954483006966,No
customer_4391,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),45.4006345759918,1355.3704200161844,Yes
customer_4392,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.83699753639563,3636.9027691565357,No
customer_4393,Female,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.7524985389909,5819.955361437369,Yes
customer_4394,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,40.19984792886372,2268.0293289844135,No
customer_4395,Male,0,Yes,No,38,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.89626206483318,1793.1777093504081,Yes
customer_4396,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,54.40259844116119,3161.5626579207856,Yes
customer_4397,Female,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.31618009386813,2011.2268906943546,Yes
customer_4398,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,42.44791158558341,2216.524930639596,No
customer_4399,Male,0,No,No,32,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.99828136794342,2119.1603768871564,No
customer_4400,Female,1,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),82.07103625541063,465.20511924071604,Yes
customer_4401,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),70.68539459366386,3168.0416082340753,No
customer_4402,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),18.92586999332989,1300.0114438048508,No
customer_4403,Male,0,No,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.52125726891737,68.50304900521319,Yes
customer_4404,Female,0,No,Yes,64,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),54.00055869157427,3493.1304089176374,Yes
customer_4405,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,22.856612209449302,1197.198337966453,Yes
customer_4406,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),110.22573223538556,6044.388434093951,No
customer_4407,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.51725307169524,5658.367578805388,Yes
customer_4408,Female,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),110.04424371473941,7229.194552569293,Yes
customer_4409,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.9513251503546,2522.4544029052245,No
customer_4410,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),111.12400247388923,6757.196499056314,Yes
customer_4411,Female,1,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,62.615490586979135,3322.0425240213594,No
customer_4412,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,50.74496012552777,2690.8464376398274,No
customer_4413,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,102.83297244852713,5406.58416097711,No
customer_4414,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,22.64809399340531,1463.4162158755587,No
customer_4415,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,91.78019798198194,3372.2810160140625,No
customer_4416,Male,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.12569227236573,929.2596174347525,Yes
customer_4417,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),105.8190245027564,6021.899744204837,No
customer_4418,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,21.441801102153846,622.0915085908132,Yes
customer_4419,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),106.85402965642565,3152.767157109162,Yes
customer_4420,Female,0,No,No,70,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.13511514363694,6510.818893639535,No
customer_4421,Male,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.22120769539247,4425.626781281092,Yes
customer_4422,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.3228672463843,5658.24701221892,No
customer_4423,Female,1,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),93.52734592104223,5043.067975888623,Yes
customer_4424,Female,1,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,80.31087628315373,1068.2707449856791,No
customer_4425,Male,1,No,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,65.56022815658073,4641.619350353532,Yes
customer_4426,Male,0,Yes,No,67,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,111.57931890347172,7359.8360897273615,No
customer_4427,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.35274239239405,1448.5223067099091,Yes
customer_4428,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.656811361532025,756.5532309086408,No
customer_4429,Male,0,No,Yes,45,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,85.12555083334865,3596.45880830118,Yes
customer_4430,Male,0,No,No,40,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,85.94659985868587,3298.0840873771813,No
customer_4431,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,102.8614408400146,490.38181347474546,Yes
customer_4432,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,83.42841130826338,5465.071100588355,Yes
customer_4433,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,27.052489854662966,94.69200579689601,Yes
customer_4434,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),106.62731576327695,6580.966853617704,No
customer_4435,Male,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.212186883418607,150.85624249105868,Yes
customer_4436,Male,1,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.41815955863695,552.897676895698,Yes
customer_4437,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),81.50040686222621,1936.263255289573,No
customer_4438,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.80351649460962,4315.300290177849,Yes
customer_4439,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,63.284672512781974,2015.372332775761,No
customer_4440,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),51.465570287984406,608.5748818288482,No
customer_4441,Male,1,No,No,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,48.51440245338202,371.1953045507931,Yes
customer_4442,Male,1,Yes,Yes,26,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,116.0841099474871,3048.818858104151,No
customer_4443,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,52.42558149392479,3709.454471748145,No
customer_4444,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.66755410457762,2291.273034698491,No
customer_4445,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.41504038681688,263.9679032126321,Yes
customer_4446,Female,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),75.62044244959432,2192.8287730617235,Yes
customer_4447,Male,1,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,80.68241507149212,668.2053095333872,No
customer_4448,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.62580209065419,0.0,Yes
customer_4449,Male,0,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.2776634251272,1019.6307446559204,No
customer_4450,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),25.33189713462348,1460.7009231985064,No
customer_4451,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,75.6367595767805,2457.321068021738,Yes
customer_4452,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.25859143245769,136.05355987371019,No
customer_4453,Female,1,No,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),35.47912676807416,1754.8736313074844,Yes
customer_4454,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.00539955112154,1413.3643157895356,Yes
customer_4455,Male,0,No,Yes,57,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,76.73013096815049,4426.967117465889,No
customer_4456,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.35913674442452,3895.2938180584206,No
customer_4457,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,33.92809802696088,848.7390071798354,No
customer_4458,Male,0,No,No,39,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.951841315524526,2302.275842838116,Yes
customer_4459,Female,0,Yes,No,58,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.04602233744052,4119.9126434100735,No
customer_4460,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),62.26983886938843,3887.8958565194403,No
customer_4461,Male,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.90342739262071,3587.2023361205743,Yes
customer_4462,Female,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.74542629528267,1242.0247201963248,No
customer_4463,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.303871681121365,364.0863131809834,Yes
customer_4464,Female,0,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,40.04324555478618,1678.1095639845394,Yes
customer_4465,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.25185373954979,2199.3087216107933,No
customer_4466,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.7960648050562,1635.3887867568194,Yes
customer_4467,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,72.64069411450681,1502.3881111874787,No
customer_4468,Male,0,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),44.01391494572093,2839.6887091123963,No
customer_4469,Male,0,No,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),90.27698255700358,4049.591547272966,Yes
customer_4470,Female,1,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.24087916571037,1660.430857593364,Yes
customer_4471,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),34.09009764609824,1340.56128632791,No
customer_4472,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,48.18961718753195,1262.740688889953,Yes
customer_4473,Female,1,Yes,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.67384340260561,2256.71986156366,Yes
customer_4474,Male,0,No,No,66,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.594272357536745,4013.005789910537,Yes
customer_4475,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.0395799421167,4534.577878287141,No
customer_4476,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.43314475897537,2265.001980837753,Yes
customer_4477,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.74782309285456,2485.341957630612,Yes
customer_4478,Male,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,113.57338207471187,2340.719783826137,Yes
customer_4479,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,21.49188643845506,348.3220421055639,No
customer_4480,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.85286949649282,26.603641025201036,No
customer_4481,Female,1,Yes,No,21,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),87.08014054307543,1767.4897697388944,Yes
customer_4482,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),50.45215351077676,2612.156229367972,No
customer_4483,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),66.03110171691758,1058.8588788492896,No
customer_4484,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),21.27377373829572,1382.2470709702523,No
customer_4485,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),38.675197519569124,1138.2390844544236,No
customer_4486,Female,0,No,Yes,42,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),26.44740965347819,1182.9603344105985,Yes
customer_4487,Female,0,No,No,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,115.79812899369057,8182.442147688784,Yes
customer_4488,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.05997785386326,4884.086290822795,Yes
customer_4489,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.91146322736492,311.3362145391142,Yes
customer_4490,Male,1,Yes,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,18.462735000132902,0.0,Yes
customer_4491,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,65.13338285384343,3839.9160305522605,Yes
customer_4492,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,89.41191233773952,301.3117317027179,No
customer_4493,Female,0,No,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,79.38233333429882,2766.9131561789654,No
customer_4494,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),69.94839740975948,4578.067634899299,No
customer_4495,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),101.59898585059074,7278.149854507736,No
customer_4496,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),51.93908374022094,185.8115997437026,No
customer_4497,Female,0,Yes,No,57,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),102.55904074772958,5824.027132095936,Yes
customer_4498,Male,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),57.271946338182225,2663.0084702523186,No
customer_4499,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.60269330804618,318.54658961902044,Yes
customer_4500,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),70.49378298502674,4332.002564258374,Yes
customer_4501,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,59.50669464795739,3249.053029751334,No
customer_4502,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.02678650130296,1415.390022372686,Yes
customer_4503,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),63.303859228734446,680.7443442511498,No
customer_4504,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),30.441689097272764,651.0314245092892,No
customer_4505,Male,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,52.835819728417775,3266.065517954873,No
customer_4506,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,76.5154530965429,841.9585324706616,Yes
customer_4507,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4515798762354,1384.7875245866248,Yes
customer_4508,Female,0,No,No,46,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),92.9776292168936,4245.058826298099,No
customer_4509,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),75.27769524798937,5292.015284915955,No
customer_4510,Male,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),115.23346715595373,6454.010611642302,Yes
customer_4511,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.385474392971485,277.13251369259376,Yes
customer_4512,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,41.03407773613684,585.5609714394276,Yes
customer_4513,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),72.33137677658299,814.3291500612031,Yes
customer_4514,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),66.99395314379927,4657.774210103227,No
customer_4515,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),68.33863477072904,3224.56998475505,Yes
customer_4516,Female,0,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.602854162463935,552.7178308513746,No
customer_4517,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),105.29275639300603,6100.516454310326,No
customer_4518,Female,0,Yes,Yes,69,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,23.40827052726809,1595.5184591188774,No
customer_4519,Female,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),105.91792649170822,6439.512338083541,No
customer_4520,Male,1,Yes,No,71,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.26523809456302,6892.982392344972,Yes
customer_4521,Male,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),97.4916079087746,5982.077616128409,Yes
customer_4522,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,109.73530136808631,5243.524327287864,Yes
customer_4523,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.20050145793304,4120.433302829439,Yes
customer_4524,Female,0,No,No,53,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.26711947046998,5569.945828132906,Yes
customer_4525,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,58.96380179448717,1420.629330441559,No
